time,total_pgfaults
1645422326.312502,245633499
1645422326.5134661,245633855
1645422326.7144437,245634210
1645422326.9153993,245634566
1645422327.1164248,245634920
1645422327.317402,245635273
1645422327.5183933,245635626
1645422327.7193613,245635978
1645422327.920314,245636330
1645422328.1213424,245636682
1645422328.3226452,245637035
1645422328.5237017,245637390
1645422328.7247186,245637768
1645422328.92574,245638120
1645422329.1267567,245638474
1645422329.327771,245638827
1645422329.5287795,245639186
1645422329.729899,245639539
1645422329.9309092,245639894
1645422330.131917,245640252
1645422330.3329353,245640606
1645422330.5339484,245640960
1645422330.7349558,245641312
1645422330.9359667,245641668
1645422331.1369808,245642020
1645422331.3379838,245642374
1645422331.538994,245642730
1645422331.739997,245643082
1645422331.9409914,245643437
1645422332.1419954,245643789
1645422332.342996,245644142
1645422332.5439944,245644500
1645422332.7449684,245644852
1645422332.945985,245645207
1645422333.1469903,245645558
1645422333.347997,245645911
1645422333.5490077,245646265
1645422333.7499743,245646616
1645422333.9509788,245646969
1645422334.15199,245647321
1645422334.3529968,245647674
1645422334.5539737,245648030
1645422334.7549717,245648382
1645422334.955978,245648739
1645422335.1569803,245649091
1645422335.3579893,245649443
1645422335.5589604,245649796
1645422335.760804,245650148
1645422335.9618163,245650501
1645422336.1628315,245650854
1645422336.3638427,245651207
1645422336.564847,245651560
1645422336.76585,245651916
1645422336.9668567,245652271
1645422337.1678252,245652624
1645422337.3688362,245652978
1645422337.56984,245653333
1645422337.7708447,245653688
1645422337.971851,245654044
1645422338.172851,245654398
1645422338.373864,245654751
1645422338.5751402,245655106
1645422338.7761586,245655457
1645422338.9771602,245655807
1645422339.1781507,245656161
1645422339.3791366,245656513
1645422339.5801349,245656873
1645422339.781142,245657229
1645422339.9821503,245659242
1645422340.1833687,245659616
1645422340.3843522,245659969
1645422340.5853317,245660322
1645422340.786295,245660674
1645422340.9872687,245661026
1645422341.1882467,245661379
1645422341.3892152,245661733
1645422341.5901916,245662087
1645422341.7911353,245662440
1645422341.9921298,245662794
1645422342.193129,245663147
1645422342.3941228,245663500
1645422342.5951238,245663853
1645422342.7961223,245664203
1645422342.99712,245664555
1645422343.1981213,245664909
1645422343.3991163,245665262
1645422343.6001275,245665617
1645422343.801137,245665970
1645422344.0021343,245666323
1645422344.2031307,245666675
1645422344.4041252,245667029
1645422344.6051185,245667388
1645422344.8061106,245667740
1645422345.0071065,245668101
1645422345.2081163,245668458
1645422345.4091642,245668811
1645422345.610163,245669167
1645422345.8111882,245669522
1645422346.012128,245669876
1645422346.2131257,245670227
1645422346.4141183,245670578
1645422346.615118,245670931
1645422346.8161154,245671285
1645422347.0170867,245671638
1645422347.2181163,245671990
1645422347.4191132,245672341
1645422347.6200788,245672695
1645422347.82105,245673049
1645422348.0220182,245673403
1645422348.2229836,245673757
1645422348.4239926,245674111
1645422348.6249962,245674462
1645422348.8260345,245674817
1645422349.0270221,245675169
1645422349.2279947,245675524
1645422349.4290018,245675878
1645422349.6299767,245676238
1645422349.830983,245676593
1645422350.0320044,245676958
1645422350.2330291,245677313
1645422350.4340034,245677664
1645422350.6349733,245678019
1645422350.835987,245678375
1645422351.0370002,245678731
1645422351.2379801,245679083
1645422351.438984,245679437
1645422351.640005,245679791
1645422351.8409827,245680146
1645422352.042,245680501
1645422352.2429748,245680856
1645422352.4439824,245681211
1645422352.6449974,245681562
1645422352.8459954,245681916
1645422353.0469675,245682271
1645422353.2479696,245682623
1645422353.448973,245682975
1645422353.649987,245683328
1645422353.8509943,245683683
1645422354.0520046,245684037
1645422354.2529953,245684389
1645422354.4540076,245684741
1645422354.6549718,245685100
1645422354.855979,245685453
1645422355.0569513,245685828
1645422355.2580047,245686181
1645422355.4590282,245686533
1645422355.6599972,245686886
1645422355.860972,245687238
1645422356.061991,245687591
1645422356.2629619,245687948
1645422356.4639685,245688302
1645422356.664984,245688655
1645422356.8659954,245689011
1645422357.066971,245689364
1645422357.267999,245689723
1645422357.4689722,245690074
1645422357.6699848,245690427
1645422357.8709593,245690781
1645422358.0719843,245691133
1645422358.2729907,245691488
1645422358.473993,245691842
1645422358.6750135,245692220
1645422358.8759952,245692570
1645422359.076967,245692922
1645422359.277941,245693276
1645422359.4789596,245693631
1645422359.6799324,245693987
1645422359.8809276,245694340
1645422360.0819256,245694699
1645422360.283057,245695053
1645422360.4840422,245695406
1645422360.6850054,245695756
1645422360.8859553,245696108
1645422361.086952,245696460
1645422361.2879903,245696814
1645422361.4889903,245697168
1645422361.6899548,245697520
1645422361.890952,245697875
1645422362.0919802,245698230
1645422362.2928147,245698585
1645422362.4937944,245698941
1645422362.6947858,245699298
1645422362.895775,245699653
1645422363.0967574,245700004
1645422363.2977426,245700358
1645422363.498735,245700711
1645422363.6997206,245701066
1645422363.900713,245701419
1645422364.101712,245701774
1645422364.302708,245702128
1645422364.5036778,245702483
1645422364.7046947,245702843
1645422364.9057288,245703198
1645422365.1067219,245703557
1645422365.307772,245703910
1645422365.5088534,245704260
1645422365.709844,245704612
1645422365.9108305,245704966
1645422366.111944,245705320
1645422366.3129404,245705674
1645422366.513934,245706025
1645422366.714927,245706377
1645422366.915887,245706731
1645422367.1168823,245707083
1645422367.3178732,245707435
1645422367.5188682,245707789
1645422367.7198532,245708142
1645422367.920852,245708499
1645422368.121851,245708852
1645422368.3228486,245709206
1645422368.5238373,245709562
1645422368.7248344,245710152
1645422368.9258647,245710535
1645422369.1268687,245710888
1645422369.3278687,245711241
1645422369.5288591,245711597
1645422369.7299075,245711957
1645422369.9309044,245712312
1645422370.1319132,245714356
1645422370.3331897,245714708
1645422370.5341742,245715066
1645422370.7351604,245715418
1645422370.936142,245715771
1645422371.1371274,245716124
1645422371.3381226,245716479
1645422371.5391123,245716833
1645422371.7401018,245717186
1645422371.9410686,245717537
1645422372.1420643,245717891
1645422372.3430665,245718246
1645422372.544036,245718602
1645422372.7449985,245718956
1645422372.9459546,245719309
1645422373.1469572,245719663
1645422373.3479404,245720018
1645422373.5489652,245720372
1645422373.7499292,245720728
1645422373.9509263,245721081
1645422374.1519537,245721434
1645422374.3529818,245721790
1645422374.553944,245722148
1645422374.7549512,245722500
1645422374.955949,245722857
1645422375.1569476,245723211
1645422375.3579397,245723569
1645422375.559061,245723921
1645422375.7600095,245724276
1645422375.9610212,245724628
1645422376.1619778,245724983
1645422376.3629777,245725340
1645422376.5639355,245725693
1645422376.7649343,245726049
1645422376.9660048,245726405
1645422377.1669698,245726759
1645422377.3679254,245727117
1645422377.5689244,245727472
1645422377.7699137,245727827
1645422377.970941,245728183
1645422378.1719272,245728537
1645422378.372917,245728891
1645422378.5738797,245729243
1645422378.7748744,245729597
1645422378.9758527,245729952
1645422379.1768458,245730305
1645422379.3778365,245730660
1645422379.5788326,245731018
1645422379.7798247,245731371
1645422379.9807906,245731732
1645422380.1817927,245732086
1645422380.3827534,245732439
1645422380.5837111,245732792
1645422380.7847056,245733146
1645422380.9856734,245733498
1645422381.1867223,245733852
1645422381.3877025,245734206
1645422381.5887337,245734563
1645422381.789729,245734917
1645422381.9907248,245735271
1645422382.191716,245735625
1645422382.3927124,245735979
1645422382.5937145,245736334
1645422382.794706,245736688
1645422382.995717,245737044
1645422383.1967065,245737398
1645422383.3977375,245737750
1645422383.5987241,245738107
1645422383.7997222,245738462
1645422384.0007002,245738818
1645422384.201711,245739173
1645422384.4027367,245739528
1645422384.6037338,245739888
1645422384.8047237,245740242
1645422385.0057187,245740604
1645422385.206708,245740961
1645422385.4077299,245741316
1645422385.6087897,245741671
1645422385.8097768,245742027
1645422386.0107667,245742380
1645422386.2116904,245742735
1645422386.4231286,245743088
1645422386.6241288,245743444
1645422386.8251212,245743796
1645422387.0261059,245744151
1645422387.227061,245744505
1645422387.428017,245744860
1645422387.6290355,245745213
1645422387.8300502,245745569
1645422388.0310361,245745926
1645422388.232016,245746281
1645422388.432978,245746636
1645422388.6339784,245746992
1645422388.8349764,245747373
1645422389.035987,245747727
1645422389.237013,245748083
1645422389.438009,245748438
1645422389.6389735,245748799
1645422389.839983,245749155
1645422390.0409899,245749515
1645422390.2419608,245749870
1645422390.442962,245750221
1645422390.6439488,245750578
1645422390.8449445,245750932
1645422391.045942,245751286
1645422391.2469602,245751641
1645422391.4479957,245751992
1645422391.6489894,245752347
1645422391.8499913,245752699
1645422392.0510128,245753055
1645422392.2520118,245753410
1645422392.452984,245753764
1645422392.6539874,245754115
1645422392.8549857,245754469
1645422393.0559921,245754822
1645422393.2570186,245755177
1645422393.4580286,245755531
1645422393.6589813,245755886
1645422393.859981,245756239
1645422394.0609994,245756593
1645422394.2620366,245756952
1645422394.4629974,245757307
1645422394.6639888,245757667
1645422394.8649535,245758021
1645422395.0659525,245758380
1645422395.2669632,245758735
1645422395.4679925,245759089
1645422395.6689484,245759444
1645422395.8808048,245759799
1645422396.0818312,245760153
1645422396.2828646,245760509
1645422396.4838665,245760864
1645422396.6848674,245761218
1645422396.8858268,245761572
1645422397.0868163,245761926
1645422397.2878463,245762279
1645422397.4888835,245762636
1645422397.6898785,245762991
1645422397.8908772,245763347
1645422398.0918677,245763700
1645422398.292873,245764053
1645422398.493859,245764404
1645422398.6948166,245764756
1645422398.895802,245765110
1645422399.0967875,245765464
1645422399.2977705,245765819
1645422399.4987564,245766174
1645422399.6997583,245766533
1645422399.9007483,245766888
1645422400.1017554,245768912
1645422400.3029673,245769267
1645422400.5039985,245769621
1645422400.704989,245769980
1645422400.9059935,245770336
1645422401.1070445,245770692
1645422401.3080442,245771047
1645422401.5090346,245771402
1645422401.7099981,245771756
1645422401.9109638,245772111
1645422402.1119916,245772464
1645422402.313017,245772818
1645422402.5139763,245773172
1645422402.714937,245773526
1645422402.9159296,245773881
1645422403.1169262,245774236
1645422403.3179538,245774591
1645422403.5189583,245774946
1645422403.7199602,245775302
1645422403.9209602,245775654
1645422404.1219776,245776010
1645422404.323009,245776365
1645422404.523982,245776719
1645422404.7249787,245777078
1645422404.9259815,245777432
1645422405.1270082,245777793
1645422405.3280032,245778149
1645422405.529054,245778508
1645422405.7300196,245778862
1645422405.9310236,245779216
1645422406.1320226,245779570
1645422406.3330274,245779923
1645422406.5339932,245780275
1645422406.734952,245780628
1645422406.935954,245780983
1645422407.1369429,245781338
1645422407.337963,245781694
1645422407.5389678,245782049
1645422407.7399719,245782404
1645422407.9409695,245782757
1645422408.1419888,245783110
1645422408.3430514,245783468
1645422408.5440135,245783823
1645422408.7449803,245784178
1645422408.945986,245784533
1645422409.1469157,245784889
1645422409.34793,245785242
1645422409.548922,245785602
1645422409.7499275,245785955
1645422409.9509256,245786308
